transaction_id,order_id,product_id,quantity,discount,amount
TXN001611,ORD01131,P007,2,0.05,3420.0
TXN001612,ORD01132,P007,1,0.15,1530.0
TXN001613,ORD01133,P010,2,0.1,25200.0
TXN001614,ORD01134,P010,4,0.1,50400.0
TXN001615,ORD01135,P012,2,0.0,9000.0
TXN001616,ORD01135,P010,2,0.02,27440.0
TXN001617,ORD01136,P010,2,0.02,27440.0
TXN001618,ORD01137,P008,2,0.05,4180.0
TXN001619,ORD01138,P001,1,0.05,61750.0
TXN001620,ORD01138,P004,2,0.0,36000.0
TXN001621,ORD01139,P001,2,0.1,117000.0
TXN001622,ORD01140,P003,1,0.1,3150.0
TXN001623,ORD01141,P005,1,0.05,11400.0
TXN001624,ORD01141,P012,1,0.05,4275.0
TXN001625,ORD01142,P011,2,0.1,39600.0
TXN001626,ORD01142,P008,2,0.08,4048.0
TXN001627,ORD01143,P003,1,0.1,3150.0
TXN001628,ORD01143,P010,1,0.0,14000.0
TXN001629,ORD01144,P008,1,0.08,2024.0
TXN001630,ORD01144,P002,3,0.15,71400.0
TXN001631,ORD01145,P001,1,0.1,58500.0
TXN001632,ORD01145,P005,1,0.05,11400.0
TXN001633,ORD01146,P003,2,0.0,7000.0
TXN001634,ORD01146,P012,1,0.1,4050.0
TXN001635,ORD01147,P010,1,0.05,13300.0
TXN001636,ORD01148,P009,1,0.1,1080.0
TXN001637,ORD01148,P005,2,0.1,21600.0
TXN001638,ORD01149,P010,1,0.15,11900.0
TXN001639,ORD01150,P007,1,0.05,1710.0
TXN001640,ORD01151,P008,4,0.08,8096.0
TXN001641,ORD01152,P003,1,0.1,3150.0
TXN001642,ORD01153,P002,3,0.02,82320.0
TXN001643,ORD01154,P004,2,0.08,33120.0
TXN001644,ORD01155,P007,2,0.05,3420.0
TXN001645,ORD01155,P006,1,0.1,13500.0
TXN001646,ORD01156,P010,3,0.1,37800.0
TXN001647,ORD01156,P011,5,0.0,110000.0
TXN001648,ORD01156,P008,2,0.05,4180.0
TXN001649,ORD01157,P008,1,0.05,2090.0
TXN001650,ORD01157,P005,1,0.1,10800.0
TXN001651,ORD01158,P010,2,0.15,23800.0
TXN001652,ORD01158,P005,2,0.1,21600.0
TXN001653,ORD01159,P002,1,0.0,28000.0
TXN001654,ORD01159,P008,2,0.08,4048.0
TXN001655,ORD01160,P011,1,0.02,21560.0
TXN001656,ORD01161,P003,1,0.05,3325.0
TXN001657,ORD01162,P008,2,0.15,3740.0
TXN001658,ORD01163,P008,1,0.15,1870.0
TXN001659,ORD01164,P001,2,0.08,119600.0
TXN001660,ORD01165,P010,2,0.15,23800.0
TXN001661,ORD01165,P012,2,0.15,7650.0
TXN001662,ORD01166,P011,2,0.02,43120.0
TXN001663,ORD01167,P010,2,0.15,23800.0
TXN001664,ORD01168,P009,1,0.08,1104.0
TXN001665,ORD01169,P012,2,0.1,8100.0
TXN001666,ORD01169,P007,2,0.15,3060.0
TXN001667,ORD01170,P008,1,0.0,2200.0
TXN001668,ORD01171,P009,2,0.0,2400.0
TXN001669,ORD01171,P002,1,0.02,27440.0
TXN001670,ORD01171,P006,2,0.1,27000.0
TXN001671,ORD01172,P006,1,0.05,14250.0
TXN001672,ORD01173,P007,4,0.08,6624.0
TXN001673,ORD01174,P003,3,0.15,8925.0
TXN001674,ORD01175,P006,1,0.1,13500.0
TXN001675,ORD01176,P012,1,0.08,4140.0
TXN001676,ORD01176,P008,1,0.08,2024.0
TXN001677,ORD01177,P008,2,0.08,4048.0
TXN001678,ORD01178,P012,1,0.05,4275.0
TXN001679,ORD01178,P002,3,0.15,71400.0
TXN001680,ORD01178,P001,2,0.05,123500.0
TXN001681,ORD01179,P004,1,0.05,17100.0
TXN001682,ORD01179,P003,2,0.08,6440.0
TXN001683,ORD01180,P009,1,0.02,1176.0
TXN001684,ORD01181,P008,1,0.0,2200.0
TXN001685,ORD01182,P011,5,0.1,99000.0
TXN001686,ORD01182,P003,1,0.02,3430.0
TXN001687,ORD01182,P008,1,0.15,1870.0
TXN001688,ORD01183,P004,1,0.02,17640.0
TXN001689,ORD01183,P006,1,0.05,14250.0
TXN001690,ORD01184,P009,1,0.15,1020.0
TXN001691,ORD01184,P011,2,0.1,39600.0
TXN001692,ORD01185,P001,2,0.15,110500.0
TXN001693,ORD01186,P012,1,0.0,4500.0
TXN001694,ORD01187,P011,1,0.02,21560.0
TXN001695,ORD01188,P003,2,0.08,6440.0
TXN001696,ORD01189,P001,1,0.02,63700.0
TXN001697,ORD01190,P001,1,0.08,59800.0
TXN001698,ORD01191,P001,1,0.05,61750.0
TXN001699,ORD01192,P009,1,0.1,1080.0
TXN001700,ORD01192,P010,1,0.0,14000.0
TXN001701,ORD01193,P003,2,0.0,7000.0
TXN001702,ORD01194,P009,2,0.15,2040.0
TXN001703,ORD01194,P005,2,0.02,23520.0
TXN001704,ORD01195,P001,1,0.05,61750.0
TXN001705,ORD01196,P004,1,0.08,16560.0
TXN001706,ORD01197,P004,1,0.08,16560.0
TXN001707,ORD01198,P008,1,0.1,1980.0
TXN001708,ORD01198,P010,1,0.15,11900.0
TXN001709,ORD01199,P005,5,0.02,58800.0
TXN001710,ORD01200,P010,2,0.08,25760.0
TXN001711,ORD01200,P006,2,0.0,30000.0
TXN001712,ORD01201,P011,1,0.05,20900.0
TXN001713,ORD01201,P001,1,0.0,65000.0
TXN001714,ORD01202,P008,3,0.05,6270.0
TXN001715,ORD01203,P005,5,0.08,55200.0
TXN001716,ORD01204,P003,2,0.15,5950.0
TXN001717,ORD01204,P005,3,0.05,34200.0
TXN001718,ORD01205,P003,5,0.0,17500.0
TXN001719,ORD01206,P003,1,0.05,3325.0
TXN001720,ORD01206,P008,1,0.02,2156.0
TXN001721,ORD01206,P004,3,0.02,52920.0
TXN001722,ORD01207,P007,1,0.0,1800.0
TXN001723,ORD01207,P011,3,0.1,59400.0
TXN001724,ORD01208,P007,2,0.08,3312.0
TXN001725,ORD01209,P009,2,0.05,2280.0
TXN001726,ORD01209,P007,1,0.0,1800.0
TXN001727,ORD01210,P001,1,0.08,59800.0
TXN001728,ORD01211,P010,1,0.02,13720.0
TXN001729,ORD01212,P012,1,0.0,4500.0
TXN001730,ORD01212,P004,4,0.05,68400.0
TXN001731,ORD01212,P003,3,0.1,9450.0
TXN001732,ORD01213,P003,1,0.08,3220.0
TXN001733,ORD01213,P001,1,0.0,65000.0
TXN001734,ORD01214,P001,4,0.1,234000.0
TXN001735,ORD01215,P002,1,0.15,23800.0
TXN001736,ORD01216,P001,1,0.1,58500.0
TXN001737,ORD01216,P005,4,0.05,45600.0
TXN001738,ORD01217,P008,2,0.0,4400.0
TXN001739,ORD01218,P006,3,0.1,40500.0
TXN001740,ORD01219,P011,1,0.1,19800.0
TXN001741,ORD01220,P002,1,0.05,26600.0
TXN001742,ORD01221,P010,1,0.08,12880.0
TXN001743,ORD01221,P001,1,0.15,55250.0
TXN001744,ORD01221,P011,2,0.08,40480.0
TXN001745,ORD01222,P008,1,0.1,1980.0
TXN001746,ORD01223,P011,1,0.02,21560.0
TXN001747,ORD01224,P010,1,0.15,11900.0
TXN001748,ORD01224,P002,3,0.0,84000.0
TXN001749,ORD01225,P001,2,0.0,130000.0
TXN001750,ORD01225,P012,1,0.02,4410.0
TXN001751,ORD01226,P003,1,0.0,3500.0
TXN001752,ORD01227,P011,2,0.02,43120.0
TXN001753,ORD01228,P009,1,0.05,1140.0
TXN001754,ORD01229,P001,5,0.1,292500.0
TXN001755,ORD01230,P004,5,0.05,85500.0
TXN001756,ORD01231,P012,1,0.0,4500.0
TXN001757,ORD01232,P005,2,0.02,23520.0
TXN001758,ORD01233,P009,2,0.15,2040.0
TXN001759,ORD01233,P007,2,0.0,3600.0
TXN001760,ORD01234,P005,1,0.02,11760.0
TXN001761,ORD01234,P001,1,0.05,61750.0
TXN001762,ORD01235,P008,2,0.1,3960.0
TXN001763,ORD01235,P006,1,0.1,13500.0
TXN001764,ORD01236,P006,2,0.1,27000.0
TXN001765,ORD01236,P008,3,0.15,5610.0
TXN001766,ORD01237,P004,2,0.15,30600.0
TXN001767,ORD01237,P011,1,0.1,19800.0
TXN001768,ORD01238,P002,1,0.08,25760.0
TXN001769,ORD01239,P007,2,0.0,3600.0
TXN001770,ORD01239,P010,2,0.02,27440.0
TXN001771,ORD01239,P012,1,0.05,4275.0
TXN001772,ORD01240,P001,3,0.05,185250.0
TXN001773,ORD01241,P006,2,0.15,25500.0
TXN001774,ORD01242,P006,1,0.15,12750.0
TXN001775,ORD01242,P004,1,0.08,16560.0
TXN001776,ORD01243,P007,1,0.08,1656.0
TXN001777,ORD01243,P001,3,0.15,165750.0
TXN001778,ORD01244,P005,1,0.02,11760.0
TXN001779,ORD01245,P009,1,0.08,1104.0
TXN001780,ORD01246,P008,1,0.08,2024.0
TXN001781,ORD01246,P005,2,0.15,20400.0
TXN001782,ORD01247,P011,2,0.0,44000.0
TXN001783,ORD01248,P011,3,0.05,62700.0
TXN001784,ORD01249,P009,1,0.15,1020.0
TXN001785,ORD01249,P001,1,0.02,63700.0
TXN001786,ORD01250,P007,2,0.15,3060.0
TXN001787,ORD01251,P005,3,0.05,34200.0
TXN001788,ORD01252,P004,1,0.05,17100.0
TXN001789,ORD01253,P011,2,0.08,40480.0
TXN001790,ORD01253,P001,1,0.05,61750.0
TXN001791,ORD01253,P007,3,0.0,5400.0
TXN001792,ORD01254,P010,1,0.02,13720.0
TXN001793,ORD01255,P002,1,0.02,27440.0
TXN001794,ORD01256,P007,1,0.0,1800.0
TXN001795,ORD01256,P012,2,0.02,8820.0
TXN001796,ORD01257,P009,1,0.0,1200.0
TXN001797,ORD01258,P009,2,0.0,2400.0
TXN001798,ORD01259,P010,2,0.15,23800.0
TXN001799,ORD01260,P010,2,0.08,25760.0
TXN001800,ORD01261,P005,1,0.1,10800.0
TXN001801,ORD01262,P004,2,0.08,33120.0
TXN001802,ORD01262,P002,2,0.05,53200.0
TXN001803,ORD01263,P005,1,0.0,12000.0
TXN001804,ORD01264,P010,5,0.1,63000.0
TXN001805,ORD01265,P001,1,0.05,61750.0
TXN001806,ORD01265,P004,4,0.0,72000.0
TXN001807,ORD01266,P007,1,0.1,1620.0
TXN001808,ORD01267,P005,1,0.1,10800.0
TXN001809,ORD01268,P012,2,0.1,8100.0
TXN001810,ORD01269,P005,1,0.02,11760.0
TXN001811,ORD01270,P009,2,0.02,2352.0
TXN001812,ORD01271,P004,1,0.08,16560.0
TXN001813,ORD01271,P005,1,0.08,11040.0
TXN001814,ORD01272,P003,1,0.15,2975.0
TXN001815,ORD01272,P012,1,0.0,4500.0
TXN001816,ORD01273,P011,1,0.08,20240.0
TXN001817,ORD01274,P007,2,0.15,3060.0
TXN001818,ORD01275,P011,3,0.15,56100.0
TXN001819,ORD01275,P003,1,0.0,3500.0
TXN001820,ORD01276,P006,2,0.05,28500.0
TXN001821,ORD01276,P012,2,0.15,7650.0
TXN001822,ORD01277,P002,2,0.0,56000.0
TXN001823,ORD01278,P004,2,0.1,32400.0
TXN001824,ORD01279,P011,1,0.02,21560.0
TXN001825,ORD01280,P007,3,0.15,4590.0
TXN001826,ORD01280,P003,4,0.02,13720.0
TXN001827,ORD01280,P009,1,0.02,1176.0
TXN001828,ORD01281,P007,1,0.1,1620.0
TXN001829,ORD01282,P012,2,0.1,8100.0
TXN001830,ORD01283,P006,1,0.15,12750.0
TXN001831,ORD01283,P001,1,0.0,65000.0
TXN001832,ORD01284,P009,4,0.02,4704.0
TXN001833,ORD01285,P004,1,0.0,18000.0
TXN001834,ORD01285,P002,1,0.15,23800.0
TXN001835,ORD01286,P003,3,0.1,9450.0
TXN001836,ORD01286,P009,1,0.02,1176.0
TXN001837,ORD01287,P011,2,0.0,44000.0
TXN001838,ORD01288,P002,2,0.05,53200.0
TXN001839,ORD01289,P004,2,0.08,33120.0
TXN001840,ORD01290,P011,1,0.05,20900.0
TXN001841,ORD01291,P007,1,0.0,1800.0
TXN001842,ORD01292,P009,2,0.08,2208.0
TXN001843,ORD01292,P005,1,0.02,11760.0
TXN001844,ORD01293,P009,1,0.08,1104.0
TXN001845,ORD01294,P012,2,0.05,8550.0
TXN001846,ORD01294,P003,1,0.05,3325.0
TXN001847,ORD01295,P001,1,0.0,65000.0
TXN001848,ORD01296,P003,2,0.08,6440.0
TXN001849,ORD01297,P005,1,0.15,10200.0
TXN001850,ORD01298,P005,1,0.05,11400.0
TXN001851,ORD01299,P006,2,0.08,27600.0
TXN001852,ORD01299,P008,2,0.0,4400.0
TXN001853,ORD01300,P001,2,0.0,130000.0
TXN001854,ORD01300,P009,1,0.15,1020.0
TXN001855,ORD01300,P012,2,0.15,7650.0
TXN001856,ORD01301,P009,1,0.0,1200.0
TXN001857,ORD01302,P009,4,0.08,4416.0
TXN001858,ORD01303,P012,3,0.08,12420.0
TXN001859,ORD01304,P006,1,0.1,13500.0
TXN001860,ORD01305,P006,1,0.02,14700.0
TXN001861,ORD01306,P003,2,0.05,6650.0
TXN001862,ORD01307,P007,1,0.08,1656.0
TXN001863,ORD01308,P005,1,0.15,10200.0
TXN001864,ORD01308,P011,2,0.02,43120.0
TXN001865,ORD01309,P006,1,0.02,14700.0
TXN001866,ORD01310,P005,1,0.08,11040.0
TXN001867,ORD01310,P011,1,0.05,20900.0
TXN001868,ORD01310,P003,1,0.0,3500.0
TXN001869,ORD01311,P012,1,0.08,4140.0
TXN001870,ORD01312,P007,1,0.1,1620.0
TXN001871,ORD01313,P006,2,0.05,28500.0
TXN001872,ORD01313,P007,1,0.08,1656.0
TXN001873,ORD01313,P005,2,0.08,22080.0
TXN001874,ORD01314,P004,1,0.05,17100.0
TXN001875,ORD01314,P009,1,0.08,1104.0
TXN001876,ORD01315,P001,4,0.02,254800.0
TXN001877,ORD01316,P008,1,0.05,2090.0
TXN001878,ORD01316,P007,3,0.15,4590.0
TXN001879,ORD01317,P007,2,0.08,3312.0
TXN001880,ORD01317,P005,2,0.05,22800.0
TXN001881,ORD01318,P004,1,0.1,16200.0
TXN001882,ORD01319,P012,4,0.1,16200.0
TXN001883,ORD01320,P012,2,0.02,8820.0
TXN001884,ORD01321,P003,1,0.15,2975.0
TXN001885,ORD01322,P005,1,0.08,11040.0
TXN001886,ORD01323,P002,1,0.05,26600.0
TXN001887,ORD01324,P010,1,0.0,14000.0
TXN001888,ORD01324,P004,1,0.15,15300.0
TXN001889,ORD01325,P003,1,0.08,3220.0
TXN001890,ORD01326,P007,3,0.02,5292.0
TXN001891,ORD01326,P004,2,0.1,32400.0
TXN001892,ORD01327,P001,1,0.08,59800.0
TXN001893,ORD01328,P006,2,0.08,27600.0
TXN001894,ORD01329,P005,1,0.05,11400.0
TXN001895,ORD01330,P005,2,0.05,22800.0
TXN001896,ORD01330,P006,1,0.0,15000.0
TXN001897,ORD01331,P004,3,0.02,52920.0
TXN001898,ORD01332,P008,1,0.1,1980.0
TXN001899,ORD01332,P010,1,0.08,12880.0
TXN001900,ORD01333,P004,1,0.05,17100.0
TXN001901,ORD01334,P009,1,0.15,1020.0
TXN001902,ORD01335,P004,1,0.0,18000.0
TXN001903,ORD01335,P012,2,0.05,8550.0
TXN001904,ORD01336,P009,1,0.05,1140.0
TXN001905,ORD01336,P001,1,0.08,59800.0
TXN001906,ORD01337,P010,2,0.0,28000.0
TXN001907,ORD01338,P012,2,0.15,7650.0
TXN001908,ORD01338,P010,3,0.15,35700.0
TXN001909,ORD01339,P009,3,0.15,3060.0
TXN001910,ORD01340,P008,1,0.1,1980.0
TXN001911,ORD01341,P002,2,0.15,47600.0
TXN001912,ORD01342,P005,1,0.15,10200.0
TXN001913,ORD01343,P012,1,0.02,4410.0
TXN001914,ORD01344,P010,3,0.05,39900.0
TXN001915,ORD01344,P006,1,0.05,14250.0
TXN001916,ORD01345,P004,1,0.02,17640.0
TXN001917,ORD01345,P010,1,0.0,14000.0
TXN001918,ORD01346,P009,2,0.08,2208.0
TXN001919,ORD01346,P006,1,0.05,14250.0
TXN001920,ORD01347,P009,1,0.08,1104.0
TXN001921,ORD01348,P008,2,0.0,4400.0
TXN001922,ORD01348,P012,1,0.08,4140.0
TXN001923,ORD01349,P007,2,0.08,3312.0
TXN001924,ORD01349,P009,1,0.05,1140.0
TXN001925,ORD01350,P008,2,0.0,4400.0
TXN001926,ORD01351,P011,4,0.02,86240.0
TXN001927,ORD01351,P004,3,0.05,51300.0
TXN001928,ORD01352,P001,1,0.15,55250.0
TXN001929,ORD01352,P009,2,0.15,2040.0
TXN001930,ORD01353,P001,1,0.1,58500.0
TXN001931,ORD01353,P010,2,0.0,28000.0
TXN001932,ORD01354,P006,1,0.15,12750.0
TXN001933,ORD01354,P002,1,0.05,26600.0
TXN001934,ORD01355,P003,1,0.08,3220.0
TXN001935,ORD01356,P007,1,0.0,1800.0
TXN001936,ORD01357,P008,5,0.15,9350.0
TXN001937,ORD01358,P010,1,0.08,12880.0
TXN001938,ORD01358,P005,1,0.05,11400.0
TXN001939,ORD01359,P010,1,0.0,14000.0
TXN001940,ORD01359,P001,1,0.02,63700.0
TXN001941,ORD01360,P001,1,0.05,61750.0
TXN001942,ORD01361,P004,2,0.1,32400.0
TXN001943,ORD01362,P005,4,0.15,40800.0
TXN001944,ORD01363,P008,2,0.0,4400.0
TXN001945,ORD01363,P009,1,0.05,1140.0
TXN001946,ORD01363,P007,1,0.08,1656.0
TXN001947,ORD01364,P005,1,0.1,10800.0
TXN001948,ORD01365,P010,5,0.0,70000.0
TXN001949,ORD01366,P004,2,0.05,34200.0
TXN001950,ORD01367,P012,2,0.15,7650.0
TXN001951,ORD01368,P007,1,0.05,1710.0
TXN001952,ORD01368,P010,3,0.15,35700.0
TXN001953,ORD01368,P004,1,0.15,15300.0
TXN001954,ORD01369,P003,1,0.0,3500.0
TXN001955,ORD01369,P007,4,0.08,6624.0
TXN001956,ORD01369,P006,1,0.15,12750.0
TXN001957,ORD01370,P002,2,0.02,54880.0
TXN001958,ORD01371,P010,2,0.05,26600.0
TXN001959,ORD01372,P009,1,0.0,1200.0
TXN001960,ORD01373,P003,2,0.05,6650.0
TXN001961,ORD01373,P002,1,0.02,27440.0
TXN001962,ORD01374,P008,1,0.1,1980.0
TXN001963,ORD01374,P002,2,0.15,47600.0
TXN001964,ORD01374,P010,1,0.08,12880.0
TXN001965,ORD01375,P006,1,0.05,14250.0
TXN001966,ORD01375,P010,2,0.1,25200.0
TXN001967,ORD01376,P002,1,0.02,27440.0
TXN001968,ORD01377,P009,5,0.0,6000.0
TXN001969,ORD01377,P012,2,0.02,8820.0
TXN001970,ORD01378,P009,5,0.1,5400.0
TXN001971,ORD01378,P010,3,0.05,39900.0
TXN001972,ORD01379,P001,2,0.05,123500.0
TXN001973,ORD01380,P005,1,0.1,10800.0
TXN001974,ORD01381,P011,1,0.02,21560.0
TXN001975,ORD01382,P008,3,0.1,5940.0
TXN001976,ORD01383,P007,2,0.15,3060.0
TXN001977,ORD01384,P010,3,0.05,39900.0
TXN001978,ORD01385,P001,1,0.0,65000.0
TXN001979,ORD01385,P010,2,0.08,25760.0
TXN001980,ORD01386,P009,5,0.1,5400.0
TXN001981,ORD01387,P011,1,0.05,20900.0
TXN001982,ORD01388,P003,5,0.1,15750.0
TXN001983,ORD01389,P005,1,0.05,11400.0
TXN001984,ORD01389,P006,1,0.15,12750.0
TXN001985,ORD01389,P009,5,0.02,5880.0
TXN001986,ORD01390,P012,1,0.02,4410.0
TXN001987,ORD01390,P008,2,0.0,4400.0
TXN001988,ORD01391,P005,5,0.0,60000.0
TXN001989,ORD01392,P005,3,0.05,34200.0
TXN001990,ORD01392,P001,2,0.02,127400.0
TXN001991,ORD01393,P001,2,0.05,123500.0
TXN001992,ORD01393,P010,1,0.0,14000.0
TXN001993,ORD01394,P001,2,0.08,119600.0
TXN001994,ORD01394,P012,1,0.0,4500.0
TXN001995,ORD01395,P007,3,0.0,5400.0
TXN001996,ORD01396,P011,2,0.0,44000.0
TXN001997,ORD01397,P008,1,0.08,2024.0
TXN001998,ORD01398,P007,2,0.15,3060.0
TXN001999,ORD01399,P001,2,0.05,123500.0
TXN002000,ORD01399,P008,3,0.1,5940.0
TXN002001,ORD01400,P009,2,0.1,2160.0
TXN002002,ORD01401,P004,1,0.1,16200.0
TXN002003,ORD01402,P005,2,0.0,24000.0
TXN002004,ORD01402,P012,1,0.08,4140.0
TXN002005,ORD01403,P004,4,0.0,72000.0
TXN002006,ORD01403,P009,2,0.0,2400.0
TXN002007,ORD01404,P004,1,0.02,17640.0
TXN002008,ORD01404,P012,1,0.08,4140.0
TXN002009,ORD01405,P005,4,0.05,45600.0
TXN002010,ORD01406,P011,2,0.08,40480.0
TXN002011,ORD01406,P007,1,0.02,1764.0
TXN002012,ORD01407,P004,1,0.1,16200.0
TXN002013,ORD01407,P010,2,0.0,28000.0
TXN002014,ORD01408,P006,1,0.1,13500.0
TXN002015,ORD01409,P005,1,0.15,10200.0
TXN002016,ORD01410,P007,1,0.0,1800.0
TXN002017,ORD01411,P005,1,0.05,11400.0
TXN002018,ORD01412,P001,4,0.08,239200.0
TXN002019,ORD01412,P003,1,0.08,3220.0
TXN002020,ORD01413,P012,1,0.0,4500.0
TXN002021,ORD01414,P005,2,0.15,20400.0
TXN002022,ORD01415,P006,2,0.05,28500.0
TXN002023,ORD01415,P001,4,0.15,221000.0
TXN002024,ORD01416,P006,4,0.08,55200.0
TXN002025,ORD01417,P006,2,0.1,27000.0
TXN002026,ORD01417,P009,3,0.15,3060.0
TXN002027,ORD01418,P011,2,0.1,39600.0
TXN002028,ORD01419,P008,2,0.08,4048.0
TXN002029,ORD01420,P011,1,0.0,22000.0
TXN002030,ORD01421,P010,1,0.0,14000.0
TXN002031,ORD01421,P004,2,0.1,32400.0
TXN002032,ORD01422,P008,1,0.1,1980.0
TXN002033,ORD01423,P010,3,0.02,41160.0
TXN002034,ORD01424,P002,3,0.15,71400.0
TXN002035,ORD01425,P006,3,0.08,41400.0
TXN002036,ORD01426,P003,2,0.15,5950.0
TXN002037,ORD01426,P002,2,0.1,50400.0
TXN002038,ORD01426,P009,1,0.1,1080.0
TXN002039,ORD01427,P004,3,0.08,49680.0
TXN002040,ORD01428,P004,1,0.0,18000.0
TXN002041,ORD01428,P007,1,0.05,1710.0
TXN002042,ORD01429,P003,1,0.08,3220.0
TXN002043,ORD01430,P007,1,0.05,1710.0
TXN002044,ORD01430,P010,1,0.15,11900.0
TXN002045,ORD01431,P006,2,0.1,27000.0
TXN002046,ORD01432,P006,1,0.05,14250.0
TXN002047,ORD01433,P007,2,0.0,3600.0
TXN002048,ORD01433,P010,4,0.1,50400.0
TXN002049,ORD01433,P005,2,0.0,24000.0
TXN002050,ORD01434,P006,1,0.08,13800.0
TXN002051,ORD01435,P010,1,0.08,12880.0
TXN002052,ORD01435,P004,1,0.15,15300.0
TXN002053,ORD01436,P003,2,0.05,6650.0
TXN002054,ORD01437,P012,3,0.02,13230.0
TXN002055,ORD01437,P010,1,0.02,13720.0
TXN002056,ORD01437,P005,1,0.02,11760.0
TXN002057,ORD01438,P005,5,0.02,58800.0
TXN002058,ORD01438,P011,1,0.0,22000.0
TXN002059,ORD01438,P001,2,0.02,127400.0
TXN002060,ORD01439,P010,1,0.02,13720.0
TXN002061,ORD01440,P011,2,0.05,41800.0
TXN002062,ORD01441,P001,2,0.05,123500.0
TXN002063,ORD01442,P007,2,0.05,3420.0
TXN002064,ORD01443,P010,1,0.0,14000.0
TXN002065,ORD01444,P006,1,0.02,14700.0
TXN002066,ORD01444,P005,1,0.15,10200.0
TXN002067,ORD01445,P008,2,0.05,4180.0
TXN002068,ORD01445,P003,1,0.15,2975.0
TXN002069,ORD01446,P001,1,0.15,55250.0
TXN002070,ORD01447,P012,1,0.15,3825.0
TXN002071,ORD01448,P001,2,0.0,130000.0
TXN002072,ORD01448,P003,1,0.15,2975.0
TXN002073,ORD01449,P002,2,0.15,47600.0
TXN002074,ORD01450,P007,4,0.08,6624.0
TXN002075,ORD01451,P011,1,0.08,20240.0
TXN002076,ORD01452,P007,1,0.08,1656.0
TXN002077,ORD01453,P012,2,0.05,8550.0
TXN002078,ORD01454,P007,1,0.08,1656.0
TXN002079,ORD01455,P004,3,0.05,51300.0
TXN002080,ORD01456,P007,1,0.08,1656.0
TXN002081,ORD01457,P001,2,0.05,123500.0
TXN002082,ORD01458,P003,5,0.05,16625.0
TXN002083,ORD01459,P006,1,0.1,13500.0
TXN002084,ORD01460,P001,1,0.02,63700.0
TXN002085,ORD01460,P011,4,0.05,83600.0
TXN002086,ORD01461,P012,1,0.0,4500.0
TXN002087,ORD01461,P003,1,0.15,2975.0
TXN002088,ORD01462,P006,1,0.05,14250.0
TXN002089,ORD01463,P002,1,0.05,26600.0
TXN002090,ORD01463,P008,2,0.15,3740.0
TXN002091,ORD01463,P003,3,0.05,9975.0
TXN002092,ORD01464,P010,1,0.15,11900.0
TXN002093,ORD01464,P011,2,0.1,39600.0
TXN002094,ORD01465,P008,3,0.1,5940.0
TXN002095,ORD01466,P003,2,0.02,6860.0
TXN002096,ORD01467,P002,1,0.15,23800.0
TXN002097,ORD01468,P011,2,0.08,40480.0
TXN002098,ORD01469,P003,1,0.1,3150.0
TXN002099,ORD01470,P002,1,0.08,25760.0
TXN002100,ORD01471,P007,1,0.0,1800.0
TXN002101,ORD01472,P006,2,0.02,29400.0
TXN002102,ORD01473,P009,1,0.08,1104.0
TXN002103,ORD01474,P012,4,0.02,17640.0
TXN002104,ORD01474,P008,2,0.08,4048.0
TXN002105,ORD01475,P006,1,0.1,13500.0
TXN002106,ORD01475,P009,2,0.0,2400.0
TXN002107,ORD01475,P005,2,0.02,23520.0
TXN002108,ORD01476,P009,1,0.1,1080.0
TXN002109,ORD01477,P008,2,0.05,4180.0
TXN002110,ORD01477,P005,2,0.05,22800.0
TXN002111,ORD01478,P004,3,0.15,45900.0
TXN002112,ORD01479,P008,2,0.15,3740.0
TXN002113,ORD01479,P009,1,0.08,1104.0
TXN002114,ORD01479,P007,2,0.0,3600.0
TXN002115,ORD01480,P012,1,0.1,4050.0
TXN002116,ORD01480,P001,1,0.08,59800.0
TXN002117,ORD01481,P008,1,0.0,2200.0
TXN002118,ORD01482,P008,1,0.1,1980.0
TXN002119,ORD01482,P011,2,0.15,37400.0
TXN002120,ORD01483,P002,2,0.1,50400.0
TXN002121,ORD01484,P011,1,0.1,19800.0
TXN002122,ORD01485,P007,1,0.08,1656.0
TXN002123,ORD01486,P004,3,0.1,48600.0
TXN002124,ORD01486,P003,2,0.05,6650.0
TXN002125,ORD01487,P006,1,0.05,14250.0
TXN002126,ORD01487,P004,2,0.0,36000.0
TXN002127,ORD01488,P012,1,0.1,4050.0
TXN002128,ORD01489,P008,2,0.02,4312.0
TXN002129,ORD01489,P006,1,0.02,14700.0
TXN002130,ORD01490,P004,1,0.08,16560.0
TXN002131,ORD01491,P001,1,0.02,63700.0
TXN002132,ORD01491,P006,1,0.08,13800.0
TXN002133,ORD01492,P006,2,0.15,25500.0
TXN002134,ORD01493,P008,2,0.08,4048.0
TXN002135,ORD01494,P004,2,0.05,34200.0
TXN002136,ORD01495,P007,1,0.05,1710.0
TXN002137,ORD01496,P008,3,0.0,6600.0
TXN002138,ORD01497,P007,1,0.1,1620.0
TXN002139,ORD01498,P011,1,0.02,21560.0
TXN002140,ORD01499,P003,3,0.15,8925.0
TXN002141,ORD01499,P007,1,0.0,1800.0
TXN002142,ORD01500,P008,2,0.15,3740.0
TXN002143,ORD01501,P003,2,0.02,6860.0
TXN002144,ORD01502,P009,2,0.02,2352.0
TXN002145,ORD01503,P011,1,0.02,21560.0
TXN002146,ORD01504,P005,1,0.05,11400.0
TXN002147,ORD01504,P001,2,0.02,127400.0
