order_id,customer_id,order_date,sales_channel,order_status
ORD01548,CUST0478,2025-03-12,Online,Completed
ORD01549,CUST0308,2025-03-20,Online,Completed
ORD01550,CUST0335,2025-04-06,Online,Cancelled
ORD01551,CUST0186,2024-08-30,Distributor,Completed
ORD01552,CUST0029,2025-03-12,Online,Completed
ORD01553,CUST0249,2025-09-05,Distributor,Completed
ORD01554,CUST0384,2025-12-18,Store,Cancelled
ORD01555,CUST0454,2025-09-25,Online,Cancelled
ORD01556,CUST0323,2024-12-24,Distributor,Completed
ORD01557,CUST0243,2025-07-05,Distributor,Completed
ORD01558,CUST0226,2025-10-27,Distributor,Completed
ORD01559,CUST0258,2025-02-01,Store,Completed
ORD01560,CUST0258,2025-03-31,Distributor,Completed
ORD01561,CUST0249,2025-05-04,Online,Completed
ORD01562,CUST0419,2025-01-31,Store,Cancelled
ORD01563,CUST0365,2024-10-06,Store,Completed
ORD01564,CUST0247,2025-09-16,Store,Completed
ORD01565,CUST0375,2024-01-17,Distributor,Completed
ORD01566,CUST0215,2025-04-25,Online,Completed
ORD01567,CUST0219,2024-09-17,Store,Completed
ORD01568,CUST0385,2024-12-19,Store,Completed
ORD01569,CUST0192,2024-10-21,Online,Completed
ORD01570,CUST0450,2025-09-28,Store,Completed
ORD01571,CUST0447,2024-01-22,Online,Completed
ORD01572,CUST0211,2025-01-29,Store,Completed
ORD01573,CUST0202,2024-05-17,Distributor,Completed
ORD01574,CUST0048,2024-10-06,Store,Completed
ORD01575,CUST0028,2025-01-31,Store,Completed
ORD01576,CUST0152,2024-11-04,Distributor,Completed
ORD01577,CUST0305,2025-03-15,Distributor,Cancelled
ORD01578,CUST0453,2025-06-27,Store,Completed
ORD01579,CUST0403,2025-07-09,Distributor,Completed
ORD01580,CUST0411,2025-02-04,Online,Completed
ORD01581,CUST0384,2024-08-12,Online,Completed
ORD01582,CUST0398,2024-06-29,Online,Completed
ORD01583,CUST0161,2025-10-16,Store,Completed
ORD01584,CUST0307,2025-11-09,Store,Completed
ORD01585,CUST0109,2025-11-08,Online,Completed
ORD01586,CUST0319,2025-08-07,Store,Completed
ORD01587,CUST0309,2024-10-31,Store,Cancelled
ORD01588,CUST0407,2024-12-20,Store,Completed
ORD01589,CUST0190,2024-12-16,Store,Completed
ORD01590,CUST0072,2025-09-12,Store,Cancelled
ORD01591,CUST0384,2025-09-23,Store,Cancelled
ORD01592,CUST0089,2024-09-09,Distributor,Completed
ORD01593,CUST0052,2024-05-06,Distributor,Completed
ORD01594,CUST0265,2024-05-24,Online,Cancelled
ORD01595,CUST0353,2025-01-14,Store,Completed
ORD01596,CUST0423,2025-05-01,Online,Completed
ORD01597,CUST0137,2024-01-02,Distributor,Completed
ORD01598,CUST0385,2025-02-11,Distributor,Completed
ORD01599,CUST0090,2024-12-05,Online,Completed
ORD01600,CUST0415,2024-06-11,Store,Completed
ORD01601,CUST0330,2024-10-09,Online,Completed
ORD01602,CUST0284,2025-08-12,Distributor,Completed
ORD01603,CUST0283,2024-02-03,Distributor,Completed
ORD01604,CUST0475,2024-10-11,Distributor,Cancelled
ORD01605,CUST0333,2025-04-19,Distributor,Completed
ORD01606,CUST0204,2024-06-10,Distributor,Completed
ORD01607,CUST0101,2025-07-23,Online,Completed
ORD01608,CUST0318,2025-06-10,Online,Completed
ORD01609,CUST0493,2024-01-29,Store,Completed
ORD01610,CUST0287,2024-06-13,Distributor,Completed
ORD01611,CUST0131,2024-09-07,Online,Completed
ORD01612,CUST0334,2024-11-21,Store,Completed
ORD01613,CUST0053,2025-01-12,Store,Completed
ORD01614,CUST0162,2025-04-14,Distributor,Completed
ORD01615,CUST0089,2025-04-03,Distributor,Completed
ORD01616,CUST0371,2024-05-11,Online,Cancelled
ORD01617,CUST0191,2024-07-02,Online,Completed
ORD01618,CUST0316,2025-09-04,Distributor,Completed
ORD01619,CUST0207,2024-09-29,Online,Completed
ORD01620,CUST0009,2025-10-19,Online,Completed
ORD01621,CUST0002,2025-04-25,Distributor,Completed
ORD01622,CUST0371,2024-07-11,Distributor,Completed
ORD01623,CUST0179,2024-08-09,Distributor,Completed
ORD01624,CUST0059,2025-06-28,Distributor,Completed
ORD01625,CUST0287,2025-05-08,Store,Cancelled
ORD01626,CUST0391,2024-05-26,Online,Completed
ORD01627,CUST0116,2025-02-10,Store,Completed
ORD01628,CUST0488,2025-07-14,Store,Completed
ORD01629,CUST0031,2025-12-12,Online,Completed
ORD01630,CUST0469,2025-03-05,Store,Completed
ORD01631,CUST0263,2024-09-24,Online,Completed
ORD01632,CUST0486,2025-05-10,Distributor,Completed
ORD01633,CUST0331,2024-02-10,Online,Cancelled
ORD01634,CUST0369,2025-09-20,Store,Completed
ORD01635,CUST0470,2025-12-08,Online,Completed
ORD01636,CUST0332,2024-02-09,Online,Completed
ORD01637,CUST0484,2025-04-11,Distributor,Completed
ORD01638,CUST0002,2024-09-18,Online,Cancelled
ORD01639,CUST0127,2024-02-10,Store,Completed
ORD01640,CUST0063,2025-04-02,Distributor,Completed
ORD01641,CUST0353,2025-01-09,Online,Cancelled
ORD01642,CUST0252,2024-12-22,Store,Completed
ORD01643,CUST0291,2025-01-14,Store,Completed
ORD01644,CUST0250,2025-07-09,Online,Cancelled
ORD01645,CUST0205,2024-06-13,Online,Completed
ORD01646,CUST0139,2025-09-29,Distributor,Completed
ORD01647,CUST0114,2024-06-06,Distributor,Completed
ORD01648,CUST0487,2024-11-18,Distributor,Cancelled
ORD01649,CUST0075,2025-12-17,Store,Completed
ORD01650,CUST0102,2024-08-17,Distributor,Completed
ORD01651,CUST0328,2024-04-20,Online,Completed
ORD01652,CUST0294,2025-01-15,Store,Completed
ORD01653,CUST0213,2024-01-23,Distributor,Completed
ORD01654,CUST0371,2024-03-17,Store,Cancelled
ORD01655,CUST0183,2024-12-02,Distributor,Completed
ORD01656,CUST0436,2025-11-09,Online,Completed
ORD01657,CUST0409,2025-02-21,Store,Completed
ORD01658,CUST0497,2024-02-15,Distributor,Completed
ORD01659,CUST0342,2024-09-24,Store,Cancelled
ORD01660,CUST0147,2025-04-04,Online,Cancelled
ORD01661,CUST0412,2025-01-17,Store,Completed
ORD01662,CUST0460,2024-12-17,Online,Cancelled
ORD01663,CUST0434,2025-01-01,Store,Completed
ORD01664,CUST0454,2024-02-07,Store,Cancelled
ORD01665,CUST0495,2024-06-13,Online,Completed
ORD01666,CUST0017,2024-09-30,Distributor,Completed
ORD01667,CUST0279,2024-02-05,Online,Completed
ORD01668,CUST0062,2025-09-14,Online,Completed
ORD01669,CUST0233,2025-08-09,Online,Completed
ORD01670,CUST0137,2024-04-20,Store,Cancelled
ORD01671,CUST0313,2024-07-23,Store,Completed
ORD01672,CUST0327,2024-09-26,Store,Completed
ORD01673,CUST0140,2024-09-06,Store,Cancelled
ORD01674,CUST0438,2025-04-08,Online,Completed
ORD01675,CUST0391,2025-01-18,Online,Completed
ORD01676,CUST0009,2024-11-01,Distributor,Completed
ORD01677,CUST0387,2025-03-25,Store,Completed
ORD01678,CUST0284,2025-09-28,Distributor,Completed
ORD01679,CUST0389,2025-01-05,Store,Completed
ORD01680,CUST0138,2025-12-07,Online,Completed
ORD01681,CUST0343,2025-09-06,Distributor,Completed
ORD01682,CUST0140,2024-10-14,Online,Cancelled
ORD01683,CUST0207,2024-11-19,Store,Completed
ORD01684,CUST0485,2025-06-18,Store,Completed
ORD01685,CUST0100,2024-12-29,Distributor,Completed
ORD01686,CUST0165,2025-12-15,Store,Completed
ORD01687,CUST0178,2025-08-27,Online,Cancelled
ORD01688,CUST0366,2024-11-07,Online,Completed
ORD01689,CUST0128,2025-05-09,Store,Completed
ORD01690,CUST0162,2024-07-20,Online,Completed
ORD01691,CUST0368,2025-10-23,Distributor,Completed
ORD01692,CUST0320,2024-01-27,Distributor,Cancelled
ORD01693,CUST0030,2025-01-27,Online,Completed
ORD01694,CUST0474,2024-05-13,Store,Cancelled
ORD01695,CUST0141,2025-10-12,Store,Cancelled
ORD01696,CUST0428,2024-06-27,Store,Completed
ORD01697,CUST0013,2025-01-25,Store,Completed
ORD01698,CUST0490,2024-07-03,Online,Cancelled
ORD01699,CUST0309,2024-08-26,Store,Cancelled
ORD01700,CUST0341,2025-02-27,Store,Completed
ORD01701,CUST0488,2024-12-31,Online,Cancelled
ORD01702,CUST0318,2025-12-26,Online,Completed
ORD01703,CUST0376,2024-05-30,Store,Completed
ORD01704,CUST0132,2024-01-29,Distributor,Completed
ORD01705,CUST0090,2024-03-24,Store,Completed
ORD01706,CUST0260,2025-12-14,Distributor,Completed
ORD01707,CUST0338,2024-01-27,Distributor,Cancelled
ORD01708,CUST0014,2024-09-17,Online,Completed
ORD01709,CUST0135,2024-12-18,Online,Completed
ORD01710,CUST0386,2024-02-17,Store,Completed
ORD01711,CUST0314,2025-09-13,Online,Completed
ORD01712,CUST0052,2024-04-20,Distributor,Cancelled
ORD01713,CUST0050,2024-07-22,Store,Completed
ORD01714,CUST0131,2025-05-11,Online,Cancelled
ORD01715,CUST0311,2025-12-29,Online,Completed
ORD01716,CUST0270,2024-10-31,Store,Completed
ORD01717,CUST0290,2025-05-12,Store,Completed
ORD01718,CUST0095,2024-07-11,Store,Completed
ORD01719,CUST0105,2025-01-20,Store,Cancelled
ORD01720,CUST0045,2024-06-27,Distributor,Completed
ORD01721,CUST0147,2024-04-03,Online,Cancelled
ORD01722,CUST0317,2024-03-02,Online,Completed
ORD01723,CUST0440,2025-10-28,Store,Completed
ORD01724,CUST0128,2024-08-02,Distributor,Completed
ORD01725,CUST0144,2025-02-15,Distributor,Completed
ORD01726,CUST0228,2024-08-23,Distributor,Completed
ORD01727,CUST0141,2025-01-25,Online,Completed
ORD01728,CUST0336,2024-05-25,Online,Cancelled
ORD01729,CUST0487,2025-05-26,Online,Completed
ORD01730,CUST0187,2024-10-12,Online,Completed
ORD01731,CUST0288,2024-09-18,Online,Completed
ORD01732,CUST0421,2024-04-20,Store,Completed
ORD01733,CUST0287,2024-08-20,Store,Completed
ORD01734,CUST0259,2024-02-01,Store,Completed
ORD01735,CUST0221,2025-12-23,Distributor,Completed
ORD01736,CUST0281,2025-07-03,Store,Completed
ORD01737,CUST0172,2024-02-11,Online,Completed
ORD01738,CUST0376,2025-01-18,Online,Completed
ORD01739,CUST0433,2025-02-16,Distributor,Completed
ORD01740,CUST0472,2025-04-13,Store,Completed
ORD01741,CUST0139,2024-11-08,Online,Completed
ORD01742,CUST0021,2025-01-07,Distributor,Completed
ORD01743,CUST0299,2025-02-22,Store,Completed
ORD01744,CUST0218,2024-03-23,Store,Completed
ORD01745,CUST0405,2024-08-11,Online,Cancelled
ORD01746,CUST0231,2024-09-01,Distributor,Completed
ORD01747,CUST0390,2024-01-14,Distributor,Completed
ORD01748,CUST0266,2025-03-06,Store,Completed
ORD01749,CUST0097,2024-04-17,Online,Completed
ORD01750,CUST0200,2024-07-22,Distributor,Cancelled
ORD01751,CUST0181,2024-07-04,Store,Completed
ORD01752,CUST0460,2024-09-21,Distributor,Completed
ORD01753,CUST0095,2024-01-13,Online,Completed
ORD01754,CUST0197,2025-06-10,Distributor,Completed
ORD01755,CUST0064,2025-05-31,Store,Cancelled
ORD01756,CUST0497,2024-07-09,Distributor,Completed
ORD01757,CUST0076,2025-03-05,Store,Completed
ORD01758,CUST0296,2024-03-19,Distributor,Completed
ORD01759,CUST0317,2024-04-09,Store,Completed
ORD01760,CUST0331,2024-06-30,Online,Cancelled
ORD01761,CUST0082,2025-01-27,Distributor,Completed
ORD01762,CUST0234,2024-11-11,Online,Completed
ORD01763,CUST0058,2025-01-04,Store,Completed
ORD01764,CUST0029,2025-02-19,Distributor,Completed
ORD01765,CUST0370,2024-06-10,Distributor,Completed
ORD01766,CUST0153,2025-03-05,Store,Completed
ORD01767,CUST0393,2024-03-18,Distributor,Cancelled
ORD01768,CUST0447,2024-02-22,Store,Completed
ORD01769,CUST0288,2024-05-29,Distributor,Completed
ORD01770,CUST0136,2025-04-30,Store,Completed
ORD01771,CUST0330,2025-03-25,Online,Completed
ORD01772,CUST0390,2025-07-18,Distributor,Completed
ORD01773,CUST0304,2025-04-03,Distributor,Completed
ORD01774,CUST0380,2024-03-05,Online,Completed
ORD01775,CUST0266,2024-04-28,Online,Completed
ORD01776,CUST0100,2024-10-09,Distributor,Completed
ORD01777,CUST0499,2024-07-30,Distributor,Completed
ORD01778,CUST0244,2024-09-23,Distributor,Completed
ORD01779,CUST0101,2025-08-21,Online,Completed
ORD01780,CUST0171,2024-06-11,Store,Completed
ORD01781,CUST0301,2025-06-23,Online,Completed
ORD01782,CUST0380,2025-05-02,Distributor,Completed
ORD01783,CUST0325,2025-07-26,Distributor,Cancelled
ORD01784,CUST0331,2025-12-01,Store,Completed
ORD01785,CUST0135,2024-01-27,Store,Completed
ORD01786,CUST0389,2024-02-09,Distributor,Completed
ORD01787,CUST0455,2025-08-18,Store,Completed
ORD01788,CUST0397,2024-04-19,Online,Completed
ORD01789,CUST0301,2024-12-09,Distributor,Cancelled
ORD01790,CUST0274,2024-01-21,Store,Completed
ORD01791,CUST0112,2024-07-04,Online,Completed
ORD01792,CUST0166,2025-12-12,Distributor,Completed
ORD01793,CUST0055,2024-03-20,Store,Completed
ORD01794,CUST0235,2024-09-03,Store,Completed
ORD01795,CUST0376,2025-05-06,Distributor,Completed
ORD01796,CUST0410,2025-09-29,Online,Completed
ORD01797,CUST0428,2025-07-02,Distributor,Completed
ORD01798,CUST0219,2024-05-22,Online,Completed
ORD01799,CUST0322,2025-05-09,Online,Completed
ORD01800,CUST0305,2024-03-10,Store,Completed
ORD01801,CUST0400,2024-07-25,Online,Completed
ORD01802,CUST0293,2025-03-08,Online,Cancelled
ORD01803,CUST0469,2024-06-24,Distributor,Completed
ORD01804,CUST0306,2025-12-22,Distributor,Completed
ORD01805,CUST0412,2024-01-02,Store,Completed
ORD01806,CUST0038,2024-02-16,Online,Completed
ORD01807,CUST0149,2025-12-20,Online,Completed
ORD01808,CUST0202,2025-04-11,Distributor,Completed
ORD01809,CUST0270,2025-03-05,Online,Completed
ORD01810,CUST0097,2024-11-07,Online,Completed
ORD01811,CUST0092,2025-10-15,Store,Completed
ORD01812,CUST0219,2025-09-15,Store,Completed
ORD01813,CUST0428,2025-10-15,Distributor,Completed
ORD01814,CUST0137,2024-06-28,Store,Completed
ORD01815,CUST0150,2024-10-09,Distributor,Completed
ORD01816,CUST0011,2024-08-14,Distributor,Cancelled
ORD01817,CUST0022,2024-01-30,Online,Completed
ORD01818,CUST0214,2025-01-14,Distributor,Completed
ORD01819,CUST0486,2024-05-03,Online,Cancelled
ORD01820,CUST0461,2024-08-02,Store,Cancelled
ORD01821,CUST0252,2025-12-02,Store,Completed
ORD01822,CUST0183,2024-02-23,Distributor,Completed
ORD01823,CUST0462,2024-02-25,Distributor,Cancelled
ORD01824,CUST0153,2024-08-17,Online,Cancelled
ORD01825,CUST0117,2024-03-30,Distributor,Completed
ORD01826,CUST0010,2024-08-21,Online,Completed
ORD01827,CUST0377,2025-01-02,Distributor,Completed
ORD01828,CUST0259,2025-02-19,Online,Completed
ORD01829,CUST0457,2025-10-16,Distributor,Completed
ORD01830,CUST0044,2025-11-09,Store,Cancelled
ORD01831,CUST0465,2025-09-07,Online,Cancelled
ORD01832,CUST0280,2024-12-14,Store,Cancelled
ORD01833,CUST0371,2025-05-10,Online,Completed
ORD01834,CUST0348,2025-08-10,Store,Completed
ORD01835,CUST0348,2024-08-01,Distributor,Completed
ORD01836,CUST0253,2024-02-28,Distributor,Completed
ORD01837,CUST0348,2025-12-19,Distributor,Completed
ORD01838,CUST0286,2024-11-26,Store,Completed
ORD01839,CUST0086,2024-11-28,Distributor,Completed
ORD01840,CUST0280,2025-10-19,Online,Completed
ORD01841,CUST0150,2024-12-02,Store,Completed
ORD01842,CUST0431,2024-05-27,Online,Completed
ORD01843,CUST0101,2024-04-18,Online,Completed
ORD01844,CUST0088,2024-10-01,Store,Completed
ORD01845,CUST0136,2025-02-19,Distributor,Completed
ORD01846,CUST0433,2024-02-23,Store,Completed
ORD01847,CUST0254,2024-09-03,Online,Completed
ORD01848,CUST0407,2024-08-13,Store,Completed
ORD01849,CUST0162,2024-06-02,Distributor,Cancelled
ORD01850,CUST0220,2025-04-10,Store,Completed
ORD01851,CUST0410,2024-10-25,Store,Completed
ORD01852,CUST0182,2024-06-03,Online,Completed
ORD01853,CUST0495,2024-01-24,Online,Completed
ORD01854,CUST0475,2024-10-01,Online,Completed
ORD01855,CUST0003,2024-11-09,Online,Completed
ORD01856,CUST0206,2024-01-30,Store,Completed
ORD01857,CUST0096,2025-12-25,Store,Completed
ORD01858,CUST0151,2025-04-03,Online,Cancelled
ORD01859,CUST0451,2025-05-17,Store,Completed
ORD01860,CUST0333,2024-06-16,Store,Cancelled
ORD01861,CUST0026,2024-09-17,Online,Completed
ORD01862,CUST0182,2025-10-15,Distributor,Cancelled
ORD01863,CUST0149,2025-07-18,Store,Completed
ORD01864,CUST0251,2024-06-20,Distributor,Completed
ORD01865,CUST0352,2025-05-23,Distributor,Completed
ORD01866,CUST0199,2025-11-10,Distributor,Completed
ORD01867,CUST0079,2025-09-23,Store,Cancelled
ORD01868,CUST0052,2025-04-18,Distributor,Completed
ORD01869,CUST0423,2025-04-25,Online,Cancelled
ORD01870,CUST0322,2025-05-14,Online,Cancelled
ORD01871,CUST0156,2025-08-31,Distributor,Completed
ORD01872,CUST0238,2024-09-23,Distributor,Completed
ORD01873,CUST0302,2024-02-19,Distributor,Completed
ORD01874,CUST0414,2025-07-10,Distributor,Completed
ORD01875,CUST0112,2025-12-26,Online,Completed
ORD01876,CUST0434,2024-07-29,Online,Completed
ORD01877,CUST0471,2024-12-19,Distributor,Completed
ORD01878,CUST0183,2025-03-27,Store,Completed
ORD01879,CUST0174,2024-11-15,Store,Completed
ORD01880,CUST0280,2025-01-30,Online,Cancelled
ORD01881,CUST0358,2025-03-19,Distributor,Completed
ORD01882,CUST0398,2024-05-01,Distributor,Completed
ORD01883,CUST0310,2025-01-08,Distributor,Completed
ORD01884,CUST0337,2025-11-16,Online,Completed
ORD01885,CUST0365,2024-08-08,Distributor,Completed
ORD01886,CUST0089,2025-09-12,Distributor,Cancelled
ORD01887,CUST0497,2024-07-25,Store,Completed
ORD01888,CUST0494,2025-06-29,Distributor,Completed
ORD01889,CUST0329,2025-03-19,Online,Cancelled
ORD01890,CUST0238,2024-10-25,Online,Cancelled
ORD01891,CUST0071,2025-04-30,Distributor,Cancelled
ORD01892,CUST0445,2024-01-28,Distributor,Completed
ORD01893,CUST0137,2024-10-28,Distributor,Cancelled
ORD01894,CUST0142,2024-11-11,Store,Completed
ORD01895,CUST0421,2025-11-28,Distributor,Completed
ORD01896,CUST0308,2025-11-23,Distributor,Completed
ORD01897,CUST0039,2024-12-02,Distributor,Cancelled
ORD01898,CUST0011,2024-04-06,Distributor,Cancelled
ORD01899,CUST0104,2024-11-08,Distributor,Cancelled
ORD01900,CUST0186,2024-02-08,Store,Completed
ORD01901,CUST0327,2024-12-31,Distributor,Completed
ORD01902,CUST0489,2024-09-24,Online,Completed
ORD01903,CUST0240,2024-04-18,Online,Completed
ORD01904,CUST0087,2024-05-20,Store,Completed
ORD01905,CUST0292,2025-07-18,Store,Completed
ORD01906,CUST0415,2024-09-06,Store,Completed
ORD01907,CUST0279,2025-05-23,Online,Completed
ORD01908,CUST0490,2025-02-21,Store,Completed
ORD01909,CUST0211,2024-05-31,Store,Cancelled
ORD01910,CUST0353,2024-09-18,Store,Completed
ORD01911,CUST0364,2025-01-04,Store,Completed
ORD01912,CUST0377,2024-05-26,Distributor,Completed
ORD01913,CUST0416,2025-09-15,Distributor,Completed
ORD01914,CUST0492,2024-05-23,Distributor,Completed
ORD01915,CUST0193,2024-03-11,Distributor,Completed
ORD01916,CUST0122,2025-03-26,Store,Completed
ORD01917,CUST0095,2025-03-04,Online,Completed
ORD01918,CUST0500,2025-04-27,Distributor,Completed
ORD01919,CUST0136,2024-09-18,Store,Completed
ORD01920,CUST0390,2024-01-27,Online,Cancelled
ORD01921,CUST0441,2024-02-03,Distributor,Cancelled
ORD01922,CUST0446,2024-01-02,Store,Completed
ORD01923,CUST0182,2024-05-13,Online,Completed
ORD01924,CUST0258,2025-01-08,Store,Completed
ORD01925,CUST0024,2025-08-17,Online,Completed
ORD01926,CUST0140,2024-12-21,Online,Cancelled
ORD01927,CUST0162,2024-03-07,Distributor,Cancelled
ORD01928,CUST0030,2025-04-02,Store,Completed
ORD01929,CUST0252,2024-04-17,Online,Completed
ORD01930,CUST0346,2024-09-09,Store,Completed
ORD01931,CUST0247,2024-09-17,Store,Completed
ORD01932,CUST0043,2025-01-17,Online,Cancelled
ORD01933,CUST0190,2025-10-28,Distributor,Completed
ORD01934,CUST0408,2025-03-10,Distributor,Completed
ORD01935,CUST0017,2025-07-01,Online,Cancelled
ORD01936,CUST0069,2025-05-19,Online,Completed
ORD01937,CUST0069,2025-10-03,Online,Completed
ORD01938,CUST0273,2025-09-27,Store,Completed
ORD01939,CUST0414,2024-04-19,Distributor,Completed
ORD01940,CUST0371,2025-05-23,Online,Completed
ORD01941,CUST0481,2024-01-14,Online,Completed
ORD01942,CUST0282,2024-02-08,Distributor,Completed
ORD01943,CUST0307,2024-08-15,Online,Completed
ORD01944,CUST0026,2025-03-10,Distributor,Completed
ORD01945,CUST0408,2025-06-13,Online,Cancelled
ORD01946,CUST0233,2025-05-31,Store,Cancelled
ORD01947,CUST0137,2024-06-15,Online,Cancelled
ORD01948,CUST0411,2024-05-29,Online,Cancelled
ORD01949,CUST0386,2024-03-17,Distributor,Completed
ORD01950,CUST0285,2025-08-27,Distributor,Completed
ORD01951,CUST0434,2024-09-23,Store,Completed
ORD01952,CUST0171,2024-06-10,Online,Completed
ORD01953,CUST0315,2025-09-09,Distributor,Completed
ORD01954,CUST0317,2025-03-22,Distributor,Completed
ORD01955,CUST0421,2024-02-25,Online,Completed
ORD01956,CUST0096,2024-10-01,Store,Completed
ORD01957,CUST0242,2025-11-13,Online,Completed
ORD01958,CUST0187,2025-12-07,Store,Cancelled
ORD01959,CUST0050,2024-09-04,Distributor,Completed
ORD01960,CUST0343,2025-09-30,Store,Completed
ORD01961,CUST0371,2024-02-20,Online,Completed
ORD01962,CUST0133,2024-07-22,Distributor,Completed
ORD01963,CUST0457,2024-03-29,Store,Completed
ORD01964,CUST0399,2025-01-13,Online,Cancelled
ORD01965,CUST0081,2025-02-12,Distributor,Cancelled
ORD01966,CUST0101,2025-04-29,Store,Completed
ORD01967,CUST0199,2025-01-07,Distributor,Completed
ORD01968,CUST0005,2025-10-04,Distributor,Completed
ORD01969,CUST0346,2024-11-28,Store,Completed
ORD01970,CUST0236,2024-03-22,Distributor,Completed
ORD01971,CUST0483,2025-02-22,Distributor,Completed
ORD01972,CUST0435,2024-09-20,Store,Completed
ORD01973,CUST0495,2025-01-13,Store,Completed
ORD01974,CUST0125,2025-07-03,Store,Completed
ORD01975,CUST0005,2025-10-27,Online,Completed
ORD01976,CUST0456,2024-02-26,Online,Cancelled
ORD01977,CUST0483,2025-06-02,Distributor,Completed
ORD01978,CUST0428,2025-11-22,Online,Completed
ORD01979,CUST0403,2024-06-30,Online,Cancelled
ORD01980,CUST0329,2025-12-19,Distributor,Completed
ORD01981,CUST0060,2024-03-31,Store,Completed
ORD01982,CUST0217,2025-11-09,Distributor,Completed
ORD01983,CUST0380,2025-01-04,Distributor,Completed
ORD01984,CUST0414,2024-08-17,Online,Completed
ORD01985,CUST0057,2024-04-02,Distributor,Completed
ORD01986,CUST0027,2025-08-17,Distributor,Completed
ORD01987,CUST0410,2024-10-18,Online,Cancelled
ORD01988,CUST0292,2025-12-31,Store,Completed
ORD01989,CUST0412,2025-07-18,Distributor,Completed
ORD01990,CUST0075,2025-06-09,Distributor,Completed
ORD01991,CUST0417,2024-12-23,Online,Completed
ORD01992,CUST0089,2024-01-06,Online,Cancelled
ORD01993,CUST0390,2025-01-06,Store,Completed
ORD01994,CUST0327,2024-12-01,Distributor,Cancelled
ORD01995,CUST0345,2025-08-12,Distributor,Completed
ORD01996,CUST0431,2025-05-04,Distributor,Completed
ORD01997,CUST0120,2025-08-03,Online,Completed
ORD01998,CUST0433,2025-02-14,Store,Completed
ORD01999,CUST0003,2024-08-27,Store,Completed
ORD02000,CUST0340,2024-09-25,Distributor,Completed
ORD02001,CUST0153,2024-05-17,Store,Completed
ORD02002,CUST0184,2025-01-20,Online,Cancelled
ORD02003,CUST0190,2025-01-06,Distributor,Completed
ORD02004,CUST0199,2024-12-28,Store,Completed
ORD02005,CUST0281,2025-05-29,Store,Completed
ORD02006,CUST0402,2024-11-23,Online,Cancelled
ORD02007,CUST0399,2024-07-24,Distributor,Completed
ORD02008,CUST0093,2024-09-29,Store,Completed
ORD02009,CUST0362,2024-05-05,Online,Completed
ORD02010,CUST0411,2024-07-12,Distributor,Completed
ORD02011,CUST0243,2024-01-06,Online,Completed
ORD02012,CUST0132,2025-04-23,Online,Completed
ORD02013,CUST0129,2024-11-12,Online,Completed
ORD02014,CUST0230,2024-06-21,Store,Completed
ORD02015,CUST0318,2024-09-13,Online,Completed
ORD02016,CUST0314,2025-11-09,Distributor,Completed
ORD02017,CUST0474,2024-03-14,Distributor,Cancelled
ORD02018,CUST0073,2025-07-21,Online,Completed
ORD02019,CUST0040,2024-05-17,Online,Cancelled
ORD02020,CUST0415,2025-11-01,Distributor,Completed
ORD02021,CUST0319,2025-09-11,Distributor,Completed
ORD02022,CUST0158,2024-03-27,Distributor,Completed
ORD02023,CUST0456,2025-05-06,Distributor,Cancelled
ORD02024,CUST0443,2024-07-29,Distributor,Cancelled
ORD02025,CUST0493,2025-01-07,Distributor,Completed
ORD02026,CUST0068,2025-07-13,Distributor,Completed
ORD02027,CUST0194,2025-09-01,Online,Completed
ORD02028,CUST0400,2025-05-04,Store,Cancelled
ORD02029,CUST0312,2024-11-16,Online,Completed
ORD02030,CUST0117,2024-11-30,Online,Completed
ORD02031,CUST0341,2024-03-21,Store,Completed
ORD02032,CUST0489,2025-03-18,Online,Cancelled
ORD02033,CUST0387,2024-08-22,Store,Cancelled
ORD02034,CUST0372,2024-07-07,Online,Completed
ORD02035,CUST0215,2025-05-02,Online,Completed
ORD02036,CUST0281,2025-09-27,Store,Completed
ORD02037,CUST0284,2025-03-11,Distributor,Completed
ORD02038,CUST0216,2025-05-12,Distributor,Completed
ORD02039,CUST0487,2024-09-19,Store,Completed
ORD02040,CUST0208,2025-06-22,Store,Completed
ORD02041,CUST0493,2024-08-03,Distributor,Completed
ORD02042,CUST0047,2024-08-22,Distributor,Completed
ORD02043,CUST0054,2025-03-20,Distributor,Completed
ORD02044,CUST0374,2025-04-26,Distributor,Cancelled
ORD02045,CUST0126,2024-03-23,Online,Completed
ORD02046,CUST0305,2025-09-10,Online,Completed
ORD02047,CUST0302,2024-09-11,Distributor,Completed
ORD02048,CUST0261,2024-03-28,Store,Completed
ORD02049,CUST0282,2024-12-03,Distributor,Completed
ORD02050,CUST0196,2025-08-07,Store,Completed
ORD02051,CUST0175,2024-12-08,Distributor,Completed
ORD02052,CUST0194,2024-12-14,Online,Completed
ORD02053,CUST0342,2024-09-09,Online,Cancelled
ORD02054,CUST0067,2024-08-29,Distributor,Cancelled
ORD02055,CUST0355,2024-05-20,Online,Completed
ORD02056,CUST0213,2025-06-13,Distributor,Completed
ORD02057,CUST0322,2025-04-22,Distributor,Completed
ORD02058,CUST0341,2024-03-31,Store,Completed
ORD02059,CUST0143,2024-06-09,Online,Completed
ORD02060,CUST0400,2025-08-15,Store,Completed
ORD02061,CUST0280,2024-10-29,Online,Completed
ORD02062,CUST0035,2025-01-30,Store,Completed
